XREF_HIERARCHY_KEY,FK_REPORT_KEY,HIERARCHY_GROUP_NAME,LEVEL_1_SORT,LEVEL_1,LEVEL_2_SORT,LEVEL_2,LEVEL_3_SORT,LEVEL_3,LEVEL_4_SORT,LEVEL_4,LEVEL_5_SORT,LEVEL_5,LEVEL_6_SORT,LEVEL_6,LEVEL_7_SORT,LEVEL_7,LEVEL_8_SORT,LEVEL_8,LEVEL_9_SORT,LEVEL_9,ID_NAME,ID,ID_SOURCE,ID_TABLE,ID_SCHEMA,ID_DATABASE,GROUP_FILTER_PRECEDENCE,DO_NOT_EXPAND_FLAG,IS_SECURED_FLAG,SPLIT_ACTIVE_FLAG,EXCLUSION_FLAG,CALCULATION_FLAG,ACTIVE_FLAG,VOLUME_FLAG,ID_UNPIVOT_FLAG,ID_ROW_FLAG,REMOVE_FROM_TOTALS,FILTER_GROUP_1,FILTER_GROUP_2,FILTER_GROUP_3,FILTER_GROUP_4,FORMULA_GROUP,FORMULA_PRECEDENCE,FORMULA_PARAM_REF,ARITHMETIC_LOGIC,FORMULA_PARAM2_CONST_NUMBER,CREATE_NEW_COLUMN
382,191,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,8400,Intangible Completion Cost,1000,Operated,0,,0,,0,,0,,,ICC,BILLING_CATEGORY_TYPE_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXIntangible Completion CostOperated,,,Total Capital Spend,,,,,false
384,192,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,8700,Tangible Completion Cost,1000,Operated,0,,0,,0,,0,,,TCC,BILLING_CATEGORY_TYPE_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXTangible Completion CostOperated,,,Total Capital Spend,,,,,false
385,193,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Facility Cost,8900,Intangible Facility Cost,999,N/A,0,,0,,0,,0,,,IFC,BILLING_CATEGORY_TYPE_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXFacility Cost,,,Total Capital Spend,,,,,false
386,210,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Facility Cost,8901,TangibleFacility Cost,999,N/A,0,,0,,0,,0,,,TFC,BILLING_CATEGORY_TYPE_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXFacility Cost,,,Total Capital Spend,,,,,false
387,194,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9600,MOP,999,N/A,0,,0,,0,,0,,,MOP555,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,,,,,false
388,194,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9600,MOP,999,N/A,0,,0,,0,,0,,,MOP600,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,,,,,false
389,194,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9600,MOP,999,N/A,0,,0,,0,,0,,,MOP610,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,,,,,false
390,194,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9600,MOP,999,N/A,0,,0,,0,,0,,,MOP605,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,,,,,false
391,195,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9700,Accrued MOP,999,N/A,0,,0,,0,,0,,,MOP601,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued MOP,,,Total Capital Spend,,,,,false
392,195,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9700,Accrued MOP,999,N/A,0,,0,,0,,0,,,MOP602,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued MOP,,,Total Capital Spend,,,,,false
393,195,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9700,Accrued MOP,999,N/A,0,,0,,0,,0,,,MOP701,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued MOP,,,Total Capital Spend,,,,,false
394,195,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9700,Accrued MOP,999,N/A,0,,0,,0,,0,,,MOP700,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued MOP,,,Total Capital Spend,,,,,false
395,195,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9700,Accrued MOP,999,N/A,0,,0,,0,,0,,,MOP850,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued MOP,,,Total Capital Spend,,,,,false
396,195,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9700,Accrued MOP,999,N/A,0,,0,,0,,0,,,MOP276,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued MOP,,,Total Capital Spend,,,,,false
366,171,Lease Operating Statement,1,Upstream,12,Operating Expense,60,Accruals,30,Recurring,1000,Operated,1000,Operated,0,,0,,0,,,640-990,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringOperatedRecurring LOE Accrual,,,Total LOE Recurring,,,,,false
401,211,Lease Operating Statement,1,Upstream,4,Royalties,1,Gas,300,Gas,999,N/A,0,,0,,0,,0,,,GAS,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Upstream,UpstreamRoyaltiesGasGasN/A,,,Total Royalties,,,,,false
402,212,Lease Operating Statement,1,Upstream,4,Royalties,2,Oil,301,Oil,999,N/A,0,,0,,0,,0,,,OIL,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Upstream,UpstreamRoyaltiesOilOilN/A,,,Total Royalties,,,,,false
403,212,Lease Operating Statement,1,Upstream,4,Royalties,2,Oil,301,Oil,999,N/A,0,,0,,0,,0,,,COND,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Upstream,UpstreamRoyaltiesOilOilN/A,,,Total Royalties,,,,,false
405,211,Lease Operating Statement,1,Upstream,4,Royalties,1,Gas,300,Gas,999,N/A,0,,0,,0,,0,,,Y,ROYALTY_FILTER,DT_1_FACT_FINANCIAL_ACTUALS,CORE_FINANCIAL,TRANSFORMATION,1,false,false,false,false,false,true,false,false,true,false,Upstream,UpstreamRoyaltiesGasGasN/A,,,Total Royalties,,,,,false
406,212,Lease Operating Statement,1,Upstream,4,Royalties,2,Oil,301,Oil,999,N/A,0,,0,,0,,0,,,Y,ROYALTY_FILTER,DT_1_FACT_FINANCIAL_ACTUALS,CORE_FINANCIAL,TRANSFORMATION,1,false,false,false,false,false,true,false,false,true,false,Upstream,UpstreamRoyaltiesOilOilN/A,,,Total Royalties,,,,,false
407,213,Lease Operating Statement,1,Upstream,4,Royalties,3,NGL,302,NGL,999,N/A,0,,0,,0,,0,,,Y,ROYALTY_FILTER,DT_1_FACT_FINANCIAL_ACTUALS,CORE_FINANCIAL,TRANSFORMATION,1,false,false,false,false,false,true,false,false,true,false,Upstream,UpstreamRoyaltiesNGLNGLN/A,,,Total Royalties,,,,,false
404,213,Lease Operating Statement,1,Upstream,4,Royalties,3,NGL,302,NGL,999,N/A,0,,0,,0,,0,,,NGL,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Upstream,UpstreamRoyaltiesNGLNGLN/A,,,Total Royalties,,,,,false
412,194,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9600,MOP,999,N/A,0,,0,,0,,0,,,MOP260,BILLING_CATEGORY_CODE,DIM_ACCOUNT,FINANCIAL,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,,,,,false
367,171,Lease Operating Statement,1,Upstream,12,Operating Expense,60,Accruals,30,Recurring,1000,Operated,1000,Operated,0,,0,,0,,,640-991,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringOperatedAd Valorem Accrual,,,Total LOE Recurring,,,,,false
369,174,Lease Operating Statement,1,Upstream,12,Operating Expense,7000,P&A ARO Settled Liabilities,40,NonRecurring,999,N/A,0,,0,,0,,0,,,641-150,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseNonRecurringP&A ARO Settled Liabilities,,,Total LOE Non Recurring,,,,,false
415,216,Lease Operating Statement,1,Upstream,20,Capital Spend,55,Midstream,9110,Midstream facility costs,0,,0,,0,,0,,0,,,MFC,BILLING_CATEGORY_TYPE_CODE,DIM_ACCOUNT,FINANCIAL,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,UpstreamCapital SpendMidstreamMidstream facility costs,,,Total Capital Spend,,,,,false
370,175,Lease Operating Statement,1,Upstream,12,Operating Expense,7100,MOX,40,NonRecurring,999,N/A,0,,0,,0,,0,,,MOX,BILLING_CATEGORY_TYPE_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseNonRecurringMOX,,,Total LOE Non Recurring,,,,,false
371,176,Lease Operating Statement,1,Upstream,12,Operating Expense,7200,WOX Expense,40,NonRecurring,999,N/A,0,,0,,0,,0,,,WOX,BILLING_CATEGORY_TYPE_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseNonRecurringWOX Expense,,,Total LOE Non Recurring,,,,,false
372,177,Lease Operating Statement,1,Upstream,12,Operating Expense,7300,PAC Expense,40,NonRecurring,999,N/A,0,,0,,0,,0,,,PAC,BILLING_CATEGORY_TYPE_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseNonRecurringPAC Expense,,,Total LOE Non Recurring,,,,,false
352,163,Lease Operating Statement,1,Upstream,12,Operating Expense,52,Surface,30,Recurring,1000,Operated,1000,Operated,0,,0,,0,,,LOE312,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringOperatedSurface Equipment Rental,,,Total LOE Recurring,,,,,false
452,110,Lease Operating Statement,1,Upstream,12,Operating Expense,6,Chemicals,30,Recurring,1000,Operated,1000,Operated,0,,0,,0,,,LOE240,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringOperatedChemicals,,,Total LOE Recurring,,,,,false
453,110,Lease Operating Statement,1,Upstream,12,Operating Expense,6,Chemicals,30,Recurring,1000,Operated,1000,Operated,0,,0,,0,,,MOE240,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringOperatedChemicals,,,Total LOE Recurring,,,,,false
